GeneSym	EnsembleID	Tissue/Cell Type
POLA2	ENSP00000265465	brain
RANBP3	ENSP00000341483	brain
SRRT	ENSP00000314491	brain
CTSF	ENSP00000310832	brain
FAM57B	ENSP00000369863	brain
GSG1	ENSP00000320838	brain
GTF2F1	ENSP00000377969	brain
HDAC5	ENSP00000225983	brain
MBD1	ENSP00000269468	brain
ZBTB17	ENSP00000364895	brain
RORA	ENSP00000261523	brain
ABCF2	ENSP00000222388	brain
DDX19A	ENSP00000306117	brain
MAP3K3	ENSP00000354927	brain
AMZ2	ENSP00000352976	brain
UBE2S	ENSP00000264552	brain
HGS	ENSP00000331201	brain
C1ORF198	ENSP00000355623	brain
DHX36	ENSP00000417078	brain
FAM222B	ENSP00000343115	brain
GAS7	ENSP00000322608	brain
GPS2	ENSP00000319371	brain
KREMEN1	ENSP00000331242	brain
LMF2	ENSP00000216080	brain
MAD1L1	ENSP00000382562	brain
PRAME	ENSP00000351432	brain
SLC1A4	ENSP00000234256	brain
SPAG5	ENSP00000323300	brain
TUB	ENSP00000305426	brain
VAMP7	ENSP00000286448	brain
ZWILCH	ENSP00000311429	brain
DCUN1D5	ENSP00000260247	brain
BCAS3	ENSP00000375067	brain
TVP23B	ENSP00000305654	brain
CIAO1	ENSP00000418287	brain
DPY19L2P2	ENSP00000399929	brain
FAF1	ENSP00000379457	brain
MIEF1	ENSP00000327124	brain
NOTCH2	ENSP00000256646	brain
ETV5	ENSP00000306894	brain
METTL13	ENSP00000354920	brain
TOLLIP	ENSP00000314733	brain
TMPO	ENSP00000266732	brain
ABCB6	ENSP00000265316	brain
RB1CC1	ENSP00000025008	brain
VSTM4	ENSP00000331062	brain
PTPN23	ENSP00000265562	brain
POLR1B	ENSP00000263331	brain
PLAA	ENSP00000380460	brain
NUP160	ENSP00000367721	brain
NSD1	ENSP00000348031	brain
MSH2	ENSP00000233146	brain
MDN1	ENSP00000358400	brain
MDC1	ENSP00000373060	brain
HEATR1	ENSP00000355541	brain
DYNC1LI1	ENSP00000273130	brain
DOCK7	ENSP00000340742	brain
PFAS	ENSP00000313490	brain
ABCE1	ENSP00000296577	brain
DHX8	ENSP00000262415	brain
MARCH8	ENSP00000317087	brain
CUL1	ENSP00000326804	brain
XPO5	ENSP00000265351	brain
CMTR1	ENSP00000362550	brain
MSH6	ENSP00000234420	brain
NBAS	ENSP00000281513	brain
COMMD6	ENSP00000348054	brain
CTNNAL1	ENSP00000320434	brain
STAR	ENSP00000276449	brain
FDXR	ENSP00000293195	brain
CDH2	ENSP00000269141	brain
IPO8	ENSP00000256079	brain
PIWIL4	ENSP00000299001	brain
PPM1K	ENSP00000295908	brain
SPATA20	ENSP00000006658	brain
OBSL1	ENSP00000385636	brain
PREP	ENSP00000358106	brain
IFRD1	ENSP00000005558	brain
RIOK3	ENSP00000341874	brain
DFNB31	ENSP00000354623	brain
RMND5B	ENSP00000320623	brain
PPAP2A	ENSP00000264775	brain
TXNDC9	ENSP00000264255	brain
AQP7	ENSP00000297988	brain
PFKFB3	ENSP00000369100	brain
TMEM254	ENSP00000361254	brain
AFF4	ENSP00000265343	brain
UBE2Q2	ENSP00000267938	brain
SEC24D	ENSP00000280551	brain
PIP5K1A	ENSP00000357883	brain
LMAN2L	ENSP00000366280	brain
GPCPD1	ENSP00000368305	brain
FYTTD1	ENSP00000241502	brain
ATMIN	ENSP00000299575	brain
RFX5	ENSP00000290524	brain
VPS45	ENSP00000358126	brain
ZSCAN18	ENSP00000412253	brain
AIDA	ENSP00000339161	brain
PIAS3	ENSP00000376765	brain
SULF1	ENSP00000260128	brain
BNIP2	ENSP00000267859	brain
XPC	ENSP00000285021	brain
SUN1	ENSP00000384015	brain
RPRD1B	ENSP00000362532	brain
RNF19A	ENSP00000342667	brain
KCTD10	ENSP00000228495	brain
HMG20A	ENSP00000336856	brain
DNAJC10	ENSP00000264065	brain
SEC23A	ENSP00000306881	brain
KANSL3	ENSP00000396749	brain
UBE2D2	ENSP00000381717	brain
PBX1	ENSP00000405890	brain
RPRD1A	ENSP00000349955	brain
SMARCC1	ENSP00000254480	brain
VGLL4	ENSP00000404251	brain
SUZ12	ENSP00000316578	brain
CASC3	ENSP00000264645	brain
TCF12	ENSP00000331057	brain
KAT7	ENSP00000259021	brain
SKIV2L2	ENSP00000230640	brain
ACSL6	ENSP00000296869	brain
CCPG1	ENSP00000311656	brain
CPT2	ENSP00000360541	brain
PCID2	ENSP00000337405	brain
SMIM14	ENSP00000295958	brain
STEAP3	ENSP00000376822	brain
WWP1	ENSP00000265428	brain
ZFHX4	ENSP00000399605	brain
MTMR2	ENSP00000345752	brain
MSMO1	ENSP00000261507	brain
ERLIN1	ENSP00000384900	brain
SRPRB	ENSP00000273406	brain
SCCPDH	ENSP00000355467	brain
FOXRED1	ENSP00000263578	brain
OSBPL9	ENSP00000337265	brain
CUL4B	ENSP00000384109	brain
C21ORF59	ENSP00000290155	brain
MRPL38	ENSP00000308275	brain
PPP6R2	ENSP00000379093	brain
DZIP3	ENSP00000355028	brain
FBXO18	ENSP00000369335	brain
DNALI1	ENSP00000296218	brain
EMC10	ENSP00000334037	brain
MID1	ENSP00000312678	brain
UFD1L	ENSP00000263202	brain
CHD5	ENSP00000262450	brain
PSMD6	ENSP00000295901	brain
TIMM50	ENSP00000318115	brain
PAF1	ENSP00000221265	brain
NCAPH	ENSP00000240423	brain
NAA20	ENSP00000335636	brain
IGF1R	ENSP00000268035	brain
EGLN2	ENSP00000307080	brain
MICAL1	ENSP00000351664	brain
CTNNA3	ENSP00000362849	brain
HSPBP1	ENSP00000255631	brain
SEZ6L2	ENSP00000312550	brain
AAAS	ENSP00000209873	brain
HACL1	ENSP00000323811	brain
THAP9	ENSP00000305533	brain
FAM8A1	ENSP00000259963	brain
EP400	ENSP00000374213	brain
CSNK2A2	ENSP00000262506	brain
CDC5L	ENSP00000360532	brain
CYP51A1	ENSP00000003100	brain
METAP2	ENSP00000325312	brain
NUP85	ENSP00000245544	brain
SLC39A14	ENSP00000289952	brain
ZNF587	ENSP00000345479+ENSP00000365382	brain
DSE	ENSP00000332151	brain
ACSL3	ENSP00000350012	brain
PPIL2	ENSP00000390427	brain
ALG2	ENSP00000417764	brain
CAPN5	ENSP00000278559	brain
CXCL16	ENSP00000293778	brain
DIABLO	ENSP00000267169	brain
DTX2	ENSP00000322885	brain
FAM118B	ENSP00000353321	brain
FASTK	ENSP00000297532	brain
FLAD1	ENSP00000292180	brain
FTSJ1	ENSP00000326948	brain
POLL	ENSP00000299206	brain
POM121C	ENSP00000414208	brain
PRKAG1	ENSP00000323867	brain
PSME4	ENSP00000384211	brain
RAB11FIP4	ENSP00000312837	brain
SP1	ENSP00000329357	brain
STAT4	ENSP00000351255	brain
TP53TG3B	ENSP00000339405	brain
WHSC1	ENSP00000329167	brain
ZDHHC3	ENSP00000399750	brain
KIAA2013	ENSP00000365756	brain
OAZ3	ENSP00000313922	brain
KDM5C	ENSP00000364550	brain
LRRC37B	ENSP00000340519	brain
ANAPC13	ENSP00000346987	brain
CSTF1	ENSP00000217109	brain
POLR2G	ENSP00000301788	brain
TMBIM4	ENSP00000350965	brain
ZNF24	ENSP00000261332	brain
CCDC14	ENSP00000386866	brain
CCNB2	ENSP00000288207	brain
CIRH1A	ENSP00000327179	brain
COPS4	ENSP00000264389	brain
CRBN	ENSP00000231948	brain
DNAJA3	ENSP00000262375	brain
GTSE1	ENSP00000160874	brain
JKAMP	ENSP00000261247	brain
KDM1A	ENSP00000349049	brain
MED4	ENSP00000258648	brain
METAP1	ENSP00000296411	brain
MICAL2	ENSP00000256194	brain
MKKS	ENSP00000246062	brain
NCAPD2	ENSP00000325017	brain
PPFIBP2	ENSP00000299492	brain
PPHLN1	ENSP00000338510	brain
RPA2	ENSP00000363021	brain
SRPK1	ENSP00000391069	brain
SYS1	ENSP00000243918	brain
TBRG1	ENSP00000409016	brain
UBE3C	ENSP00000309198	brain
MLH1	ENSP00000231790	brain
AMFR	ENSP00000290649	brain
RALA	ENSP00000005257	brain
TM7SF3	ENSP00000342322	brain
APBB3	ENSP00000346378	brain
DHFR	ENSP00000396308	brain
STAG3L1	ENSP00000340476	brain
SUGP1	ENSP00000247001	brain
ATXN2L	ENSP00000326966	brain
CDCA8	ENSP00000316121	brain
MAU2	ENSP00000376127	brain
NOP2	ENSP00000382392	brain
SUPT20H	ENSP00000218894	brain
ZNF574	ENSP00000351939	brain
MPI	ENSP00000318318	brain
MTO1	ENSP00000402038	brain
AAGAB	ENSP00000261880	brain
USP4	ENSP00000265560	brain
ZCCHC14	ENSP00000268616	brain
NCLN	ENSP00000246117	brain
ADNP	ENSP00000342905	brain
ACTL6A	ENSP00000397552	brain
CMAS	ENSP00000229329	brain
DNM2	ENSP00000352721	brain
IFRD2	ENSP00000398971	brain
SMG7	ENSP00000340766	brain
FAM168B	ENSP00000374565	brain
MYBL2	ENSP00000217026	brain
SLC25A38	ENSP00000273158	brain
CHTF8	ENSP00000381290	brain
NIPA2	ENSP00000337618	brain
NOP14	ENSP00000315674	brain
NPDC1	ENSP00000360660	brain
SSFA2	ENSP00000388731	brain
ACE	ENSP00000290866	brain
DNASE1	ENSP00000246949	brain
ANKRD17	ENSP00000351416	brain
BECN1	ENSP00000355231	brain
BUD31	ENSP00000222969	brain
KDM5A	ENSP00000382688	brain
TTC17	ENSP00000039989	brain
PCGF3	ENSP00000354724	brain
ZMIZ2	ENSP00000311778	brain
ZNF655	ENSP00000393876	brain
AP3S2	ENSP00000338777	brain
BRD8	ENSP00000254900	brain
BUB3	ENSP00000357858	brain
CARS2	ENSP00000257347	brain
DERL1	ENSP00000259512	brain
GBA2	ENSP00000367343	brain
RANBP9	ENSP00000011619	brain
ZNF664	ENSP00000337320	brain
FNDC4	ENSP00000264703	brain
ZC3H15	ENSP00000338788	brain
ZFAND6	ENSP00000261749	brain
SBF1	ENSP00000375097	brain
ASAP2	ENSP00000281419	brain
ELAVL1	ENSP00000385269	brain
GID8	ENSP00000266069	brain
GORASP1	ENSP00000313869	brain
IWS1	ENSP00000295321	brain
P4HTM	ENSP00000341422	brain
UBE2J2	ENSP00000383719	brain
XPO6	ENSP00000302790	brain
TCEB3	ENSP00000395574	brain
TIAL1	ENSP00000358089	brain
AP3M1	ENSP00000347408	brain
GAK	ENSP00000314499	brain
NAT10	ENSP00000257829	brain
TNFRSF10B	ENSP00000276431	brain
TNPO3	ENSP00000265388	brain
ATG7	ENSP00000346437	brain
C16ORF62	ENSP00000251143	brain
CDC42SE2	ENSP00000353706	brain
POLR3E	ENSP00000299853	brain
POFUT1	ENSP00000364902	brain
NUP88	ENSP00000225696	brain
CLDN12	ENSP00000287916	brain
PROM1	ENSP00000415481	brain
MPZL1	ENSP00000352513	brain
TCF3	ENSP00000262965	brain
CTBP2	ENSP00000311825	brain
GSPT1	ENSP00000398131	brain
FAF2	ENSP00000261942	brain
NOMO1	ENSP00000287667	brain
PDPK1	ENSP00000344220	brain
TJP2	ENSP00000366453	brain
BAZ2A	ENSP00000368754	brain
CTBP1	ENSP00000290921	brain
DAXX	ENSP00000266000	brain
TPGS2	ENSP00000335144	brain
URGCP	ENSP00000396918	brain
MAPKAP1	ENSP00000265960	brain
SRCAP	ENSP00000262518	brain
CNTF	ENSP00000355370	brain
MRPS35	ENSP00000081029	brain
TLE1	ENSP00000365682	brain
SEMA4B	ENSP00000332204	brain
ABCF3	ENSP00000411471	brain
NOL11	ENSP00000253247	brain
DCTN5	ENSP00000300087	brain
PRPF4B	ENSP00000337194	brain
SHKBP1	ENSP00000291842	brain
ZBED5	ENSP00000398106	brain
ATP13A1	ENSP00000349877	brain
ITGAV	ENSP00000261023	brain
FARSB	ENSP00000281828	brain
RRP12	ENSP00000360031	brain
CPSF1	ENSP00000339353	brain
SS18	ENSP00000269138	brain
ABHD2	ENSP00000268129	brain
SMCR8	ENSP00000385025	brain
ASNS	ENSP00000175506	brain
BET1L	ENSP00000372210	brain
ATG3	ENSP00000283290	brain
CCDC90B	ENSP00000260054	brain
ZNF146	ENSP00000301233	brain
COG4	ENSP00000315775	brain
SEC14L1	ENSP00000376268	brain
POMT1	ENSP00000361302	brain
ZGPAT	ENSP00000332013	brain
GGA1	ENSP00000341344	brain
TBL3	ENSP00000331815	brain
CENPP	ENSP00000364737	brain
NUDCD3	ENSP00000347626	brain
NT5C3A	ENSP00000242210	brain
DIDO1	ENSP00000266070	brain
BCKDHA	ENSP00000269980	brain
PTOV1	ENSP00000375717	brain
PKN1	ENSP00000343325	brain
BCL2L13	ENSP00000318883	brain
PRCC	ENSP00000271526	brain
FADS1	ENSP00000322229	brain
BRD3	ENSP00000305918	brain
SCRN1	ENSP00000407460	brain
POLR1D	ENSP00000302478	brain
PABPN1	ENSP00000216727	brain
CDC42BPB	ENSP00000372449	brain
NPRL3	ENSP00000382834	brain
CBX1	ENSP00000225603	brain
RNF31	ENSP00000315112	brain
RAB6B	ENSP00000285208	brain
ESD	ENSP00000367992	brain
TP53I11	ENSP00000309532	brain
ADIPOR2	ENSP00000349616	brain
RNF26	ENSP00000312439	brain
CYP1B1	ENSP00000260630	brain
AQR	ENSP00000156471	brain
MTOR	ENSP00000354558	brain
C6ORF106	ENSP00000363135	brain
DHX30	ENSP00000392601	brain
CDC42EP3	ENSP00000295324	brain
DYNLT1	ENSP00000356056	brain
SDHC	ENSP00000356953	brain
FRMD6	ENSP00000348550	brain
NUP188	ENSP00000361658	brain
USP14	ENSP00000261601	brain
ARHGEF12	ENSP00000380942	brain
SUGP2	ENSP00000337926	brain
ACAD9	ENSP00000312618	brain
ARMC5	ENSP00000268314	brain
GATAD2A	ENSP00000351552	brain
GNL2	ENSP00000362153	brain
HBP1	ENSP00000222574	brain
RWDD2B	ENSP00000418693	brain
TBL1XR1	ENSP00000405574	brain
BIRC5	ENSP00000301633	brain
CSNK1G2	ENSP00000255641	brain
MYO10	ENSP00000391106	brain
DHCR7	ENSP00000347717	brain
TMEM229B	ENSP00000350050	brain
CLCN7	ENSP00000404772	brain
LHX2	ENSP00000362717	brain
ENTPD6	ENSP00000365840	brain
YIPF2	ENSP00000253031	brain
CLPTM1L	ENSP00000313854	brain
CYFIP1	ENSP00000324549	brain
NOC2L	ENSP00000317992	brain
RAB8A	ENSP00000300935	brain
ZMYND8	ENSP00000418210	brain
POM121	ENSP00000257622	brain
VPS29	ENSP00000380795	brain
WBSCR22	ENSP00000265758	brain
DDX27	ENSP00000360828	brain
EIF4E2	ENSP00000258416	brain
MCM3AP	ENSP00000291688	brain
POLR3H	ENSP00000347345	brain
RAE1	ENSP00000360286	brain
RANGAP1	ENSP00000348577	brain
STX3	ENSP00000338562	brain
USP39	ENSP00000312981	brain
CSK	ENSP00000220003	brain
HSF1	ENSP00000332698	brain
TBRG4	ENSP00000258770	brain
NPLOC4	ENSP00000331487	brain
ARIH2	ENSP00000348769	brain
PSMF1	ENSP00000327704	brain
DLGAP4	ENSP00000363023	brain
MKRN1	ENSP00000255977	brain
ERI3	ENSP00000361331	brain
HS3ST1	ENSP00000002596	brain
PTPRA	ENSP00000369756	brain
RUVBL1	ENSP00000318297	brain
MAPK1	ENSP00000215832	brain
UBE2G2	ENSP00000338348	brain
HERC2	ENSP00000261609	brain
MARCKSL1	ENSP00000362638	brain
RSL1D1	ENSP00000379760	brain
ZNF816	ENSP00000350295	brain
EIF2S3	ENSP00000253039	brain
IKBKB	ENSP00000339151	brain
STAT1	ENSP00000354394	brain
WDR77	ENSP00000235090	brain
API5	ENSP00000399341	brain
POLR2B	ENSP00000312735	brain
DDX39A	ENSP00000242776	brain
CCDC25	ENSP00000348933	brain
STK38	ENSP00000229812	brain
SMPD4	ENSP00000376704	brain
GPR107	ENSP00000361483	brain
CUL4A	ENSP00000364589	brain
SPG7	ENSP00000268704	brain
UBE2N	ENSP00000316176	brain
UBE2R2	ENSP00000263228	brain
WAPAL	ENSP00000298767	brain
DCP1A	ENSP00000294241	brain
TMEM183A	ENSP00000356211	brain
HMGN4	ENSP00000327691	brain
GTF3C2	ENSP00000264720	brain
NUP133	ENSP00000261396	brain
EXOC7	ENSP00000334100	brain
C16ORF58	ENSP00000317579	brain
CARKD	ENSP00000311984	brain
TP53	ENSP00000269305	brain
XRN2	ENSP00000366396	brain
ZNF410	ENSP00000334170	brain
CCAR1	ENSP00000265872	brain
NCBP2	ENSP00000326806	brain
ATP2B4	ENSP00000350310	brain
NISCH	ENSP00000339958	brain
CDC20	ENSP00000308450	brain
GFPT1	ENSP00000354347	brain
CHERP	ENSP00000198939	brain
PPP1R12A	ENSP00000261207	brain
ERGIC1	ENSP00000377374	brain
GBF1	ENSP00000359000	brain
MPRIP	ENSP00000379156	brain
SSRP1	ENSP00000278412	brain
SETD5	ENSP00000383939	brain
TMEM248	ENSP00000340668	brain
NOMO2	ENSP00000370883	brain
NFE2L2	ENSP00000380252	brain
SNX1	ENSP00000369638	brain
DEF8	ENSP00000268676	brain
GOLGA8A	ENSP00000352111	brain
ALDH7A1	ENSP00000387123	brain
GART	ENSP00000371236	brain
KHSRP	ENSP00000381216	brain
AP2A2	ENSP00000413234	brain
E2F3	ENSP00000262904	brain
TRIM41	ENSP00000320869	brain
GET4	ENSP00000265857	brain
POLE3	ENSP00000363284	brain
CBX5	ENSP00000209875	brain
C12ORF43	ENSP00000288757	brain
SLC25A37	ENSP00000290075	brain
MTHFD2	ENSP00000377617	brain
DDIAS	ENSP00000329930	brain
SMG9	ENSP00000270066	brain
GTF3A	ENSP00000370532	brain
GYG1	ENSP00000340736	brain
LIMS1	ENSP00000331775	brain
NEK10	ENSP00000343847	brain
EIF5B	ENSP00000289371	brain
LTBP4	ENSP00000311905	brain
RBM17	ENSP00000369218	brain
PPP6R1	ENSP00000414202	brain
ZNF148	ENSP00000353863	brain
SPCS1	ENSP00000233025	brain
CIB1	ENSP00000333873	brain
PLK1	ENSP00000300093	brain
PACSIN2	ENSP00000263246	brain
DAK	ENSP00000310493	brain
ARF6	ENSP00000298316	brain
CCND2	ENSP00000261254	brain
BFAR	ENSP00000261658	brain
COPG2	ENSP00000393912	brain
TXNL4A	ENSP00000269601	brain
SMC1A	ENSP00000323421	brain
CCNB3	ENSP00000276014	brain
DOCK1	ENSP00000381107	brain
IREB2	ENSP00000258886	brain
LMOD1	ENSP00000356257	brain
MTMR6	ENSP00000371221	brain
COPG1	ENSP00000325002	brain
HARBI1	ENSP00000317743	brain
RPS27L	ENSP00000331019	brain
AFAP1	ENSP00000410689	brain
ETNK1	ENSP00000266517	brain
SEC23IP	ENSP00000358071	brain
PTPRM	ENSP00000331418	brain
VOPP1	ENSP00000285279	brain
CKAP2	ENSP00000367276	brain
SEC11A	ENSP00000268220	brain
UBE2I	ENSP00000324897	brain
YY1	ENSP00000262238	brain
SPDYE3	ENSP00000401147	brain
ABCD3	ENSP00000359233	brain
DDX3Y	ENSP00000336725	brain
AGFG2	ENSP00000300176	brain
ATP7A	ENSP00000345728	brain
CORO7	ENSP00000251166	brain
REC8	ENSP00000308699	brain
CDCA7L	ENSP00000383986	brain
TRAF2	ENSP00000247668	brain
ZNF616	ENSP00000328722	brain
TFDP2	ENSP00000309622	brain
SLC8B1	ENSP00000202831	brain
RBM14	ENSP00000311747	brain
RAB20	ENSP00000267328	brain
LBR	ENSP00000272163	brain
LMBR1L	ENSP00000267102	brain
TRO	ENSP00000173898	brain
PTK7	ENSP00000230419	brain
ANKZF1	ENSP00000321617	brain
SEPT6	ENSP00000341524	brain
NARF	ENSP00000309899	brain
TSC2	ENSP00000219476	brain
PIK3IP1	ENSP00000215912	brain
MCM6	ENSP00000264156	brain
PARP10	ENSP00000325618	brain
PPP2R5D	ENSP00000417963	brain
TOP3A	ENSP00000321636	brain
RANBP6	ENSP00000259569	brain
SMC4	ENSP00000341382	brain
FAM170A	ENSP00000334285	brain
TPX2	ENSP00000300403	brain
PRPS1	ENSP00000361512	brain
RNF4	ENSP00000315212	brain
STAT6	ENSP00000300134	brain
ATG13	ENSP00000310321	brain
REPIN1	ENSP00000388287	brain
SKAP2	ENSP00000005587	brain
SREBF1	ENSP00000348069	brain
ABCA5	ENSP00000319766	brain
ABCA8	ENSP00000269080	brain
TMLHE	ENSP00000335261	brain
ZNF254	ENSP00000349494	brain
ZNF431	ENSP00000308578	brain
SIK1	ENSP00000270162	brain
DMRT3	ENSP00000190165	brain
MORN4	ENSP00000307636	brain
LYPD1	ENSP00000380605	brain
EGR3	ENSP00000318057	brain
KLHDC8A	ENSP00000356123	brain
HAUS3	ENSP00000243706	brain
GSTM5	ENSP00000256593	brain
DSCR3	ENSP00000311399	brain
NR4A2	ENSP00000344479	brain
PCMTD1	ENSP00000353739	brain
TTC37	ENSP00000351596	brain
SPON1	ENSP00000309297	brain
ZNF287	ENSP00000379168	brain
PDGFRB	ENSP00000261799	brain
TENC1	ENSP00000319756	brain
ACAP2	ENSP00000324287	brain
MFSD6	ENSP00000281416	brain
PLXNA1	ENSP00000251772	brain
SYNRG	ENSP00000005279	brain
TOMM22	ENSP00000216034	brain
WDR18	ENSP00000251289	brain
KIAA0141	ENSP00000194118	brain
OPA1	ENSP00000354681	brain
SIPA1L1	ENSP00000351352	brain
ADCY3	ENSP00000260600	brain
BIVM	ENSP00000257336	brain
BMI1	ENSP00000365851	brain
ZNF135	ENSP00000321406	brain
ZNF302	ENSP00000391067	brain
CDC27	ENSP00000399255	brain
YIPF4	ENSP00000238831	brain
CNOT3	ENSP00000221232	brain
VLDLR	ENSP00000371532	brain
ULK1	ENSP00000324560	brain
UBE2W	ENSP00000397453	brain
TXLNA	ENSP00000362711	brain
TTC14	ENSP00000296015	brain
TRIM11	ENSP00000284551	brain
AGA	ENSP00000264595	brain
TMEM237	ENSP00000380113	brain
TMEM126B	ENSP00000306710	brain
CUL7	ENSP00000265348	brain
TAB1	ENSP00000216160	brain
STYXL1	ENSP00000248600	brain
CENPJ	ENSP00000371308	brain
ST3GAL2	ENSP00000345477	brain
SOD3	ENSP00000371554	brain
SLC4A1AP	ENSP00000323837	brain
SLC20A2	ENSP00000340465	brain
RUSC2	ENSP00000355177	brain
CCNT2	ENSP00000264157	brain
ALG3	ENSP00000380793	brain
RAB28	ENSP00000328551	brain
COA1	ENSP00000223336	brain
CCDC115	ENSP00000259229	brain
POLB	ENSP00000265421	brain
PIK3R2	ENSP00000222254	brain
PIK3C2A	ENSP00000265970	brain
PBX3	ENSP00000362588	brain
NIF3L1	ENSP00000386394	brain
NAA25	ENSP00000261745	brain
MTRF1L	ENSP00000356202	brain
MRPS14	ENSP00000420714	brain
MED8	ENSP00000290663	brain
DEAF1	ENSP00000371846	brain
MARK4	ENSP00000300843	brain
CD160	ENSP00000235933	brain
MAML1	ENSP00000292599	brain
LPHN2	ENSP00000322270	brain
KLHL26	ENSP00000300976	brain
CCDC126	ENSP00000304355	brain
CLN8	ENSP00000328182	brain
HERC4	ENSP00000378624	brain
H2AFY2	ENSP00000362352	brain
GPR125	ENSP00000334952	brain
FXR2	ENSP00000250113	brain
FIGNL1	ENSP00000349356	brain
FAM208A	ENSP00000389690	brain
DNAL4	ENSP00000216068	brain
SEC31B	ENSP00000359370	brain
EFR3A	ENSP00000254624	brain
HEG1	ENSP00000311502	brain
SMAD5	ENSP00000384803	brain
SNRPD3	ENSP00000215829	brain
JMJD1C	ENSP00000382204	brain
ALG5	ENSP00000239891	brain
SUMF1	ENSP00000272902	brain
RAB22A	ENSP00000244040	brain
FNIP2	ENSP00000264433	brain
FBXL2	ENSP00000417601	brain
MAP4K3	ENSP00000263881	brain
MKL2	ENSP00000339086	brain
RAB8B	ENSP00000312734	brain
INTS1	ENSP00000385722	brain
ITCH	ENSP00000363998	brain
MRPL45	ENSP00000308901	brain
TROVE2	ENSP00000356411	brain
WDR33	ENSP00000325377	brain
FRMD4B	ENSP00000381549	brain
GPATCH8	ENSP00000335486	brain
STK38L	ENSP00000373684	brain
TMEM135	ENSP00000306344	brain
CALHM1	ENSP00000329926	brain
CRYBB2	ENSP00000215861	brain
DPH1	ENSP00000263083	brain
SRGAP2	ENSP00000408089	brain
DCBLD2	ENSP00000321573	brain
MANBAL	ENSP00000362707	brain
ABCB7	ENSP00000253577	brain
ZNF668	ENSP00000300849	brain
ZNF783	ENSP00000410890	brain
ABHD4	ENSP00000216327	brain
CASP2	ENSP00000312664	brain
CASP9	ENSP00000330237	brain
ATP8A2	ENSP00000371070	brain
CCDC183	ENSP00000338013	brain
ZNF644	ENSP00000337008	brain
ZNF300	ENSP00000397178	brain
CXORF57	ENSP00000361628	brain
ZNF28	ENSP00000397693	brain
ZNF256	ENSP00000282308	brain
ZNF107	ENSP00000343443	brain
XRRA1	ENSP00000319303	brain
XRCC3	ENSP00000343392	brain
XPO4	ENSP00000255305	brain
WWOX	ENSP00000386161	brain
VPS53	ENSP00000401435	brain
VPS13B	ENSP00000351346	brain
UBR1	ENSP00000290650	brain
UBE3B	ENSP00000340596	brain
UBE2G1	ENSP00000380178	brain
UBE2F	ENSP00000272930	brain
UBA5	ENSP00000348565	brain
TYW1	ENSP00000352645	brain
TRAPPC6B	ENSP00000330289	brain
TRAPPC2L	ENSP00000301021	brain
TOB2	ENSP00000331305	brain
TNRC6A	ENSP00000379144	brain
TNKS2	ENSP00000360689	brain
TNIK	ENSP00000399511	brain
TMTC2	ENSP00000322300	brain
TMEM41B	ENSP00000299596	brain
TMEM41A	ENSP00000406885	brain
TMEM35	ENSP00000362021	brain
TMEM25	ENSP00000315635	brain
TMEM138	ENSP00000278826	brain
TMEM129	ENSP00000372394	brain
TMEM101	ENSP00000206380	brain
TLK1	ENSP00000411099	brain
TLE2	ENSP00000262953	brain
TERF1	ENSP00000276603	brain
BTRC	ENSP00000359206	brain
SZT2	ENSP00000361519	brain
SUV420H1	ENSP00000305899	brain
SUDS3	ENSP00000380695	brain
STK39	ENSP00000348278	brain
STK35	ENSP00000246032	brain
DCTPP1	ENSP00000322524	brain
SOCS7	ENSP00000330659	brain
SNX21	ENSP00000418593	brain
SNX12	ENSP00000363392	brain
SNRNP27	ENSP00000244227	brain
SLC35F2	ENSP00000265836	brain
SLC35A1	ENSP00000358565	brain
SLC25A29	ENSP00000352167	brain
SIRT5	ENSP00000368552	brain
SETD6	ENSP00000310082	brain
SEH1L	ENSP00000382779	brain
SCAPER	ENSP00000326924	brain
RXRB	ENSP00000363812	brain
RWDD4	ENSP00000388920	brain
CLMN	ENSP00000298912	brain
RPS6KA2	ENSP00000386050	brain
RPE	ENSP00000352401	brain
CNOT8	ENSP00000285896	brain
RFNG	ENSP00000307971	brain
REXO4	ENSP00000361010	brain
REPS1	ENSP00000258062	brain
DAPK3	ENSP00000301264	brain
RARA	ENSP00000254066	brain
RABIF	ENSP00000356231	brain
RAB4A	ENSP00000355651	brain
ATAD1	ENSP00000339016	brain
